 2017-08-12 11:43:07,261 [P7516/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.6.4 application starting on YURA
 2017-08-12 11:43:08,788 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:08,789 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-08-12 11:43:08,790 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IPropertyValueConverter (took 1ms)
 2017-08-12 11:43:08,802 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:08,802 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:08,803 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Web.Mvc.SurfaceController
 2017-08-12 11:43:08,803 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Web.Mvc.SurfaceController (took 0ms)
 2017-08-12 11:43:08,804 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:08,804 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:08,804 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Web.WebApi.UmbracoApiController
 2017-08-12 11:43:08,805 [P7516/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Web.WebApi.UmbracoApiController (took 0ms)
 2017-08-12 11:43:10,860 [P7516/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-08-12 11:43:11,406 [P7516/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-08-12 11:43:11,773 [P7516/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-08-12 11:43:12,039 [P7516/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-08-12 11:43:12,083 [P7516/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 5022ms)
 2017-08-12 11:43:16,595 [P7516/D2/T10] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:65307/umbraco (UmbracoModule request)
 2017-08-12 11:43:17,305 [P7516/D2/T10] INFO  umbraco.content - Load Xml from file...
 2017-08-12 11:43:17,312 [P7516/D2/T10] INFO  umbraco.content - Loaded Xml from file.
 2017-08-12 11:43:18,011 [P7516/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:18,012 [P7516/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:18,012 [P7516/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IParameterEditor
 2017-08-12 11:43:18,013 [P7516/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IParameterEditor (took 1ms)
 2017-08-12 11:43:19,441 [P7516/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:19,442 [P7516/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:19,443 [P7516/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.Deploy.IServiceConnector
 2017-08-12 11:43:19,444 [P7516/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.Deploy.IServiceConnector (took 1ms)
 2017-08-12 11:43:23,209 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:23,210 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:23,210 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IAction
 2017-08-12 11:43:23,211 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IAction (took 1ms)
 2017-08-12 11:43:26,021 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:26,022 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:26,022 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-08-12 11:43:26,023 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper (took 0ms)
 2017-08-12 11:43:26,547 [P7516/D2/T13] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: Login attempt succeeded for username ystetskyy333@gmail.com from IP address ::1
 2017-08-12 11:43:26,550 [P7516/D2/T13] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: User: ystetskyy333@gmail.com logged in from IP address ::1
 2017-08-12 11:43:26,865 [P7516/D2/T12] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:26,866 [P7516/D2/T12] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:26,866 [P7516/D2/T12] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController
 2017-08-12 11:43:26,867 [P7516/D2/T12] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController (took 1ms)
 2017-08-12 11:43:26,997 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:26,998 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:26,998 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.ITree
 2017-08-12 11:43:26,999 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.ITree (took 0ms)
 2017-08-12 11:43:27,018 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:27,019 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:27,019 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController
 2017-08-12 11:43:27,019 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController (took 0ms)
 2017-08-12 11:43:27,023 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:27,023 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:43:27,024 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolving [umbraco.businesslogic.TreeAttribute]umbraco.interfaces.ITree
 2017-08-12 11:43:27,024 [P7516/D2/T11] INFO  Umbraco.Core.PluginManager - Resolved [umbraco.businesslogic.TreeAttribute]umbraco.interfaces.ITree (took 0ms)
 2017-08-12 11:43:27,033 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:43:27,040 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 6ms)
 2017-08-12 11:43:27,044 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolving [umbraco.businesslogic.ApplicationAttribute]umbraco.interfaces.IApplication
 2017-08-12 11:43:27,045 [P7516/D2/T13] INFO  Umbraco.Core.PluginManager - Resolved [umbraco.businesslogic.ApplicationAttribute]umbraco.interfaces.IApplication (took 1ms)
 2017-08-12 11:43:56,227 [P7516/D2/T12] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:44:08,691 [P7516/D2/T20] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:44:09,787 [P7516/D2/T14] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-08-12 11:44:17,589 [P7516/D2/T15] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-08-11 11:44:17
 2017-08-12 11:44:27,990 [P7516/D2/T15] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-08-12 11:44:28,285 [P7516/D2/T14] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:44:28,897 [P7516/D2/T9] WARN  Umbraco.Web.UmbracoModule - Status code is 404 yet TrySkipIisCustomErrors is false - IIS will take over.
 2017-08-12 11:46:01,707 [P7516/D2/T34] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-08-12 11:46:01,707 [P7516/D2/T34] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-08-12 11:46:01,707 [P7516/D2/T34] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.ICacheRefresher
 2017-08-12 11:46:01,717 [P7516/D2/T34] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.ICacheRefresher (took 9ms)
 2017-08-12 11:46:11,370 [P7516/D2/T17] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:46:31,195 [P7516/D2/T52] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:47:31,401 [P7516/D2/T45] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:48:33,983 [P7516/D2/T43] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:51:45,718 [P7516/D2/T53] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:53:49,777 [P7516/D2/T51] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:54:08,587 [P7516/D2/T65] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:54:16,483 [P7516/D2/T65] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:54:18,994 [P7516/D2/T53] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:54:22,629 [P7516/D2/T65] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:54:36,610 [P7516/D2/T61] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:55:07,155 [P7516/D2/T61] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field multiPicker
 2017-08-12 11:55:07,156 [P7516/D2/T61] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field onlyImages
 2017-08-12 11:55:07,158 [P7516/D2/T61] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field disableFolderSelect
 2017-08-12 11:55:07,158 [P7516/D2/T61] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field startNodeId
 2017-08-12 11:55:07,810 [P7516/D2/T64] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field min
 2017-08-12 11:55:07,811 [P7516/D2/T64] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field step
 2017-08-12 11:55:07,811 [P7516/D2/T64] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field max
 2017-08-12 11:55:16,401 [P7516/D2/T65] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:58:00,167 [P7516/D2/T50] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:58:42,338 [P7516/D2/T58] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:59:35,018 [P7516/D2/T63] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:59:41,179 [P7516/D2/T62] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 11:59:44,055 [P7516/D2/T60] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:00:17,398 [P7516/D2/T21] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:00:30,070 [P7516/D2/T51] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:00:37,224 [P7516/D2/T37] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:00:56,892 [P7516/D2/T51] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:02:29,170 [P7516/D2/T11] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:05:39,171 [P7516/D2/T45] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:06:28,205 [P7516/D2/T9] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:06:52,232 [P7516/D2/T72] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:08:02,118 [P7516/D2/T89] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:08:12,375 [P7516/D2/T88] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:09:17,293 [P7516/D2/T107] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:12:21,309 [P7516/D2/T145] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:14:06,252 [P7516/D2/T99] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'ystetskyy333@gmail.com_12.08.2017 9:14:05' with Id '0' has been published.
 2017-08-12 12:14:06,524 [P7516/D2/T99] WARN  Umbraco.Core.Services.LocalizedTextService - The culture specified uk-UA was not found in any configured sources for this service
 2017-08-12 12:14:06,615 [P7516/D2/T99] WARN  Umbraco.Core.Services.LocalizedTextService - The culture specified uk-UA was not found in any configured sources for this service
 2017-08-12 12:14:06,766 [P7516/D2/T99] WARN  Umbraco.Core.Services.LocalizedTextService - The culture specified uk-UA was not found in any configured sources for this service
 2017-08-12 12:14:10,835 [P7516/D2/T101] INFO  umbraco.content - Save Xml to file...
 2017-08-12 12:14:10,838 [P7516/D2/T101] INFO  umbraco.content - Saved Xml to file.
 2017-08-12 12:14:12,361 [P7516/D2/T104] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:16:57,635 [P7516/D2/T78] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:18:03,610 [P7516/D2/T78] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:26:57,155 [P7516/D2/T33] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:29:46,151 [P7516/D2/T100] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:29:57,709 [P7516/D2/T127] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 12:32:16,422 [P7516/D2/T92] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 13:01:57,738 [P7516/D2/T165] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 13:02:05,389 [P7516/D2/T162] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 13:02:09,143 [P7516/D2/T165] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type basket matches a locally declared controller of type InternetShop.Umbraco.Api.BasketController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 13:02:14,843 [P7516/D2/T172] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
 2017-08-12 13:02:56,875 [P7516/D2/T156] WARN  Umbraco.Web.Mvc.RenderRouteHandler - The current Document Type product matches a locally declared controller of type InternetShop.Umbraco.Surface.ProductController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderController' and inherit from 'System.Web.Mvc.ControllerBase'.
